"Year","ID","crossing_time","crossing_duration","crossing_date","nearest_before_Lon","nearest_before_Lat","nearest_after_Lon","nearest_after_Lat","lake_width","circumvent_distance","straight_distance","circumvent_speed","straight_speed","albedo_linear","albedo_nearest_pixel","albedo_whole_lake","type","order","season","Location","average_speed_on_land","max_speed_on_land","location","lake_spent","sex"
2021,"bat306",2021-08-29 16:01:11,2.66653935185185,241,"-110.496073","65.251392","-110.574051","65.114577",952.80578311256,16037.3195143377,15659.8977982159,0.0696097448851191,0.0679715515854313,0.290123447775841,0.193121686577797,0.253968253968254,"0",98,"fall","Fall Migration",0.0924509204297652,0.206500658027269,"Known Circumnavigating Event",9.16669932297845,"m"
2021,"bat309",2021-07-20 06:00:32,1.25,201,"-110.909992","65.878138","-111.58682","65.895658",3982.66110725337,48775.4878154778,30842.6117798126,0.45162488718035,0.285579738701968,0.371212122115222,0.208994716405869,0.423280423280423,"0",99,"fall","Fall Migration",0.501817582954478,0.938745249714732,"Known Circumnavigating Event",0.412085018354962,"f"
2010,"bat080",2010-07-09 03:00:00,0.5,190,"-110.7113","65.8258","-110.4473","65.6757",1716.86745203774,23226.7792943695,20612.5163870337,0.537656928110406,0.477141583033188,0.168981480412185,0.224867731332779,0.476190476190476,"0",100,"fall","Fall Migration",0.280257307919083,0.560737698453571,"Unknown Crossing Event",711.010760407986,"f"
2010,"bat080",2010-07-06 15:00:00,1.5,187,"-110.4111","65.6501","-110.7561","65.8323",1671.56366413859,29219.231134233,25697.3371957074,0.225457030356736,0.198281922806384,0.10085978731513,0.169312164187431,0.497354497354497,"0",101,"fall","Fall Migration",0.27332686548287,0.477141583033188,"Unknown Crossing Event",2109.889381604,"f"
2011,"bat086",2011-07-16 06:00:00,0.125,197,"-109.3633","65.1359","-109.464","65.1836",1761.98134446283,9171.36630958453,7097.29157984807,0.84920058422079,0.65715662776371,0.291005289182067,0.230158731341362,0.402116402116402,"0",102,"fall","Fall Migration",0.307801344773313,0.668971176057052,"Unknown Crossing Event",20.7695167237249,"f"
2011,"bat088",2011-07-16 09:00:00,0.125,197,"-109.3566","65.1184","-109.3749","65.1602",942.193570486409,4803.37277971477,4731.31533373943,0.444756738862479,0.438084753124021,0.286596124370893,0.293650805950165,0.402116402116402,"0",103,"fall","Fall Migration",0.287648158349862,0.594649542395591,"Unknown Crossing Event",178.144979722113,"f"
2011,"bat090",2011-07-18 12:00:00,1.5,199,"-110.2534","65.1797","-110.7415","65.1459",3175.60361867317,25327.7259826135,23130.9778073025,0.195429984433746,0.178479767031655,0.3093681984088,0.365079373121262,0.375661375661376,"0",104,"fall","Fall Migration",0.233347507603037,0.476891321409397,"Unknown Crossing Event",20.7987503567326,"f"
2011,"bat090",2011-07-16 06:00:00,0.875,197,"-109.3655","65.1346","-109.7571","65.2482",1623.03052563045,27432.6673505359,22236.8245401386,0.362865970245184,0.294137890742574,0.283399472013116,0.230158731341362,0.402116402116402,"0",105,"fall","Fall Migration",0.285479717703247,0.610923550854762,"Unknown Crossing Event",86.797032284996,"f"
2011,"bat093",2011-07-16 09:00:00,0.125,197,"-109.3736","65.1344","-109.4696","65.1831",1202.58616795543,9449.52200505123,7038.88522738435,0.874955741208447,0.651748632165217,0.283950616916021,0.103174604475498,0.402116402116402,"0",106,"fall","Fall Migration",0.300127070055238,0.466733882775947,"Unknown Crossing Event",27.9853617917521,"f"
2011,"bat080",2011-07-17 03:00:00,0.5,198,"-109.7111","65.2651","-109.967","65.2116",2325.94667314224,16092.7550232974,13335.2490190449,0.372517477391142,0.308686319885298,0.220187218716511,0.359788358211517,0.396825396825397,"0",107,"fall","Fall Migration",0.189689402078821,0.325848516643916,"Unknown Crossing Event",188.186358640021,"f"
2011,"bat080",2011-07-15 15:00:00,1.5,196,"-109.35","65.1163","-109.7111","65.2651",2483.79372458023,28646.8440506311,23640.3107187659,0.221040463353635,0.182409804928749,0.364468867962177,0.280423283576965,0.412698412698413,"0",108,"fall","Fall Migration",0.23231234257503,0.448656686717336,"Unknown Crossing Event",132.787543652839,"f"
2012,"bat090",2012-07-11 09:00:00,0.125,193,"-110.4502","65.3971","-110.7131","65.4301",2545.0823840761,14663.1072783567,12718.5735113872,1.35769511836637,1.17764569549882,0.332275134325027,0.142857149243355,0.275132275132275,"0",109,"fall","Fall Migration",0.274699766617209,0.329519628193847,"Unknown Crossing Event",4.44068553424983,"f"
2012,"bat111",2012-07-11 09:00:00,0.125,193,"-110.4532","65.3981","-110.7036","65.4279",2469.71514204606,13774.3525282734,12062.9175356806,1.27540301187716,1.11693680885931,0.332275134325027,0.142857149243355,0.275132275132275,"0",110,"fall","Fall Migration",0.312196042749166,0.369124778309347,"Unknown Crossing Event",13.6981414793718,"f"
2014,"bat113",2014-07-20 18:00:00,0.125,201,"-109.9056","65.3207","-109.7221","65.2387",2958.87618168174,14424.8368579594,12501.8531130753,1.33563304240365,1.15757899195142,0.126577126865204,0.103174604475498,0.0529100529100529,"0",111,"fall","Fall Migration",0.467977921904708,0.948997330214573,"Unknown Crossing Event",219.646042940494,"f"
2014,"bat113",2014-07-18 21:00:00,1.875,199,"-110.1601","65.5262","-109.9056","65.3207",222.895725722864,27281.9118064051,25732.3875731373,0.168406863002501,0.158841898599613,0.208994716405869,0.208994716405869,0.0634920634920635,"0",112,"fall","Fall Migration",0.443513365220568,0.948997330214573,"Unknown Crossing Event",193.12402299728,"f"
2014,"bat113",2014-07-18 15:00:00,0.125,199,"-110.3919","65.6092","-110.1988","65.5633",1382.40919121579,13065.4825878539,10249.1711663174,1.20976690628277,0.948997330214573,0.162698414176702,0.206349208950996,0.0634920634920635,"0",113,"fall","Fall Migration",0.355143611751497,1.15757899195142,"Unknown Crossing Event",270.876315646284,"f"
2014,"bat122",2014-07-18 15:00:00,0.125,199,"-110.6145","65.6934","-110.3985","65.6123",2242.66068965728,16178.7951339224,13407.8396179133,1.4980365864743,1.24146663128827,0.131141344883612,0.380952388048172,0.0634920634920635,"0",114,"fall","Fall Migration",0.234311618092843,0.567889300914015,"Unknown Crossing Event",601.330145053731,"f"
2015,"bat122",2015-07-20 18:00:00,1.375,201,"-110.1216","65.4675","-110.3005","65.3079",3422.91618996681,65009.3322466091,19607.2390426919,0.547216601402434,0.165044099685959,0.219009828886815,0.357142865657806,0.0317460317460317,"0",115,"fall","Fall Migration",0.355348417726782,0.642413340575483,"Unknown Crossing Event",5.92232733959838,"f"
2015,"bat132",2015-07-21 03:00:00,0.75,202,"-110.026","65.3952","-110.0956","65.2043",4686.77912886772,42220.3080706127,21496.0983048321,0.651547964052665,0.331729912111607,0.199168555438519,0.494708985090256,0.037037037037037,"0",116,"fall","Fall Migration",0.672262448632254,1.18581679084784,"Unknown Crossing Event",108.517912548077,"f"
2015,"bat132",2015-07-20 21:00:00,0.125,201,"-110.2788","65.5182","-110.0822","65.4371",2358.31361448482,15266.1034762641,12806.8213411567,1.41352809965409,1.18581679084784,0.232193731344663,0.275132268667221,0.0317460317460317,"0",117,"fall","Fall Migration",0.646667637453006,1.04948944512422,"Unknown Crossing Event",429.036903287276,"f"
2015,"bat133",2015-08-01 06:00:00,1.625,213,"-110.7384","65.4063","-110.8094","65.2993",1524.98040202728,16840.0232488457,12358.8176291939,0.119943185533089,0.0880257665897002,0.338183422883352,0.124338626861572,0.153439153439153,"0",118,"fall","Fall Migration",0.332199069428438,0.449529108578069,"Unknown Crossing Event",77.5259655371954,"f"
2015,"bat133",2015-07-14 21:00:00,0.375,195,"-109.9449","65.3789","-109.6689","65.2539",1029.24601206252,22092.1383054416,18927.475655358,0.681856120538321,0.584181347387592,0.288359788060188,0.436507940292358,0.412698412698413,"0",119,"fall","Fall Migration",0.320135589616382,0.675536012646434,"Unknown Crossing Event",11.0036332496547,"f"
2015,"bat133",2015-07-13 06:00:00,1.375,194,"-110.8566","65.8097","-110.057","65.4516",4903.36427106148,65912.8151235323,54202.5984227639,0.55482167612401,0.456250828474444,0.22592592716217,0.158730164170265,0.444444444444444,"0",120,"fall","Fall Migration",0.46878782986325,0.990032903309959,"Unknown Crossing Event",612.726779715028,"f"
2015,"bat138",2015-08-01 18:00:00,0.75,213,"-110.6726","65.3955","-110.9454","65.398",3087.08030767545,15366.5209437606,12646.2161076589,0.237137668885194,0.195157655982391,0.299107145518064,0.465608477592468,0.153439153439153,"0",121,"fall","Fall Migration",0.35700257106737,0.537234694237096,"Unknown Crossing Event",42.4185162081163,"f"
2015,"bat138",2015-07-16 12:00:00,0.125,197,"-110.5072","65.4036","-110.6021","65.4187",2859.98901797563,5689.33266134369,4706.23712708994,0.526790061235527,0.435762696952772,0.130217519485288,0.0158730167895555,0.343915343915344,"0",122,"fall","Fall Migration",0.184471460677594,0.307080958155414,"Unknown Crossing Event",36.7533990818487,"f"
2015,"bat138",2015-07-11 12:00:00,1.5,192,"-110.2235","65.5465","-109.6007","65.1565",1202.98844085839,57923.1413477289,52161.2046972225,0.446937819041118,0.402478431305729,0.0873015864441792,0.0423280410468578,0.470899470899471,"0",123,"fall","Fall Migration",0.288812665617806,0.653768828056078,"Unknown Crossing Event",18.9832698045221,"f"
2015,"bat160",2015-07-23 16:01:00,0.332638888888889,204,"-110.4956","65.2983","-110.9333","65.4386",4352.80378038464,30871.262484228,25618.6427677877,1.07415666263841,0.891393276540979,0.19468494724821,0.362433850765228,0.0476190476190476,"0",124,"fall","Fall Migration",0.296444146039461,0.660123505285982,"Unknown Crossing Event",219.355113038582,"f"
2015,"bat160",2015-07-23 07:58:00,0.335416666666667,204,"-110.2962","65.2289","-110.4956","65.2983",1531.2268488917,14394.8726229869,12081.2177951746,0.496717481814592,0.416881221365585,0.192827749583456,0.224867731332779,0.0476190476190476,"0",125,"fall","Fall Migration",0.443787319620247,0.993760167080583,"Unknown Crossing Event",549.342132499071,"f"
2015,"bat160",2015-07-22 16:01:00,0.332638888888889,203,"-109.9373","65.3488","-110.1103","65.1945",3266.41770092218,36267.1861378782,18971.9495419191,1.26190626784545,0.660123505285982,0.220594222155901,0.164021164178848,0.0423280423280423,"0",126,"fall","Fall Migration",0.535201009551186,0.993760167080583,"Unknown Crossing Event",561.554034676798,"f"
2015,"bat160",2015-07-22 07:58:00,0.335416666666667,203,"-110.3403","65.546","-109.9373","65.3488",3508.43457161623,33586.5904657114,28799.1696419953,1.15895757300592,0.993760167080583,0.113903584372666,0.050264548510313,0.0423280423280423,"0",127,"fall","Fall Migration",0.517564928458153,1.02005338049154,"Unknown Crossing Event",839.628595631382,"f"
2015,"bat160",2015-07-22,0.331944444444444,203,"-110.4851","65.592","-110.3403","65.546",2415.53963481001,10143.8452715913,8406.40610964755,0.353690560376267,0.293110394339175,0.133903136047033,0.0529100522398949,0.0423280423280423,"0",128,"fall","Fall Migration",0.435371573755159,1.02005338049154,"Unknown Crossing Event",603.912757123688,"f"
2015,"bat160",2015-07-21 07:58:00,0.335416666666667,202,"-110.736","65.8453","-110.4093","65.6162",2149.56925403521,32009.9478715501,29561.1469666449,1.10455306665114,1.02005338049154,0.11471861499277,0.187830686569214,0.037037037037037,"0",129,"fall","Fall Migration",0.38597089640284,0.993760167080583,"Unknown Crossing Event",287.568824655392,"f"
2015,"bat139",2015-07-22 18:00:00,1.375,203,"-110.3578","65.3431","-110.6864","65.4328",3229.18735133891,21788.0267355801,18215.1654246985,0.183400898447644,0.153326308288708,0.101557906717062,0.140211641788483,0.0423280423280423,"0",130,"fall","Fall Migration",0.34592549557646,0.565648341279654,"Unknown Crossing Event",2.89458468550897,"f"
2016,"bat122",2016-07-13 00:01:00,1.37430555555556,195,"-110.397792","65.351615","-110.867801","65.446115",6006.14787971749,28973.3761525291,24188.4760352045,0.244006873442219,0.20370958426145,0.171802056076772,0.293650805950165,0.0634920634920635,"0",131,"fall","Fall Migration",0.221959321840412,0.74940730347496,"Unknown Crossing Event",26.7200880948386,"f"
2016,"bat132",2016-07-21,1.5,203,"-110.226817","65.209823","-111.051564","65.414357",3783.01372722219,53562.1681276734,44596.5678411495,0.413288334318468,0.344109319761956,0.150432898578319,0.0476190485060215,0.142857142857143,"0",132,"fall","Fall Migration",0.318709842142531,0.597506790377167,"Unknown Crossing Event",155.444503055185,"f"
2016,"bat132",2016-07-19 18:00:00,0.125,201,"-109.757924","65.312991","-109.680934","65.254626",1587.51972670211,8448.36067915076,7419.88859559015,0.782255618439885,0.687026721813903,0.339380196162633,0.333333343267441,0.158730158730159,"0",133,"fall","Fall Migration",0.293496422816025,0.618856594529061,"Unknown Crossing Event",50.824478217398,"f"
2016,"bat132",2016-07-18 03:01:00,0.125,200,"-110.45856","65.579152","-110.316167","65.535207",3086.98874493053,12318.4350547555,8182.3493146314,1.14059583840329,0.757624936539944,0.202075702639726,0.333333343267441,0.121693121693122,"0",134,"fall","Fall Migration",0.413165997064751,0.666392004424803,"Unknown Crossing Event",72.7471539099539,"f"
2016,"bat132",2016-07-16 18:00:00,0.125694444444444,198,"-110.831323","65.794072","-110.631766","65.829606",2123.16205709789,11946.6065120729,9924.45351531825,1.10005584825717,0.913853914854351,0.312389777352413,0.161375656723976,0.0846560846560847,"0",135,"fall","Fall Migration",0.321657669869096,0.570736789397225,"Unknown Crossing Event",66.1139724488637,"f"
2016,"bat132",2016-07-16 12:00:00,0.125,198,"-110.892606","65.762401","-110.833297","65.772614",353.602380974727,3797.32035309597,2938.6599805359,0.351603736397775,0.272098146345917,0.523809552192688,0.523809552192688,0.0846560846560847,"0",136,"fall","Fall Migration",0.542644574726562,0.913853914854351,"Unknown Crossing Event",44.0946012232664,"f"
2016,"bat133",2016-07-21 06:00:00,0.125,203,"-110.379338","65.275655","-110.52319","65.295568",408.194603780027,7846.84339293237,7052.60240489231,0.726559573419664,0.653018741193733,0.201058194041252,0.201058194041252,0.142857142857143,"0",137,"fall","Fall Migration",0.38829570658104,0.512582371397986,"Unknown Crossing Event",2.23030708599238,"f"
2016,"bat133",2016-07-20 12:01:00,0.125,202,"-109.82779","65.293593","-109.747539","65.235143",2344.19734546284,8955.09563940672,7503.94889790894,0.829175522167289,0.694810083139716,0.270081776109609,0.473544985055923,0.17989417989418,"0",138,"fall","Fall Migration",0.319854782007946,0.840408668882029,"Unknown Crossing Event",36.0657678809315,"f"
2016,"bat133",2016-07-18 03:00:00,0.126388888888889,200,"-110.459332","65.579152","-110.33668","65.547223",2942.00086127405,10425.2947449601,6673.59232813649,0.954697320967046,0.611134828583928,0.210506423775639,0.439153432846069,0.121693121693122,"0",139,"fall","Fall Migration",0.485390487297174,0.772345444614116,"Unknown Crossing Event",123.869098391492,"f"
2016,"bat138",2016-07-05 21:01:00,0.749305555555556,187,"-109.954476","65.379682","-110.146651","65.201926",2034.24653434812,40842.7229673285,21714.5159128356,0.63087307641842,0.335411120062336,0.230158732405731,0.119047619402409,0.0158730158730159,"0",140,"fall","Fall Migration",0.186275151545287,0.296333694573677,"Unknown Crossing Event",57.466023894711,"f"
2016,"bat139",2016-07-14 00:01:00,0.125694444444444,196,"-110.419765","65.349898","-110.594859","65.418305",3451.15284049343,13394.1861131582,11131.1952109422,1.23335047082488,1.02497193470923,0.194235586414212,0.203703701496124,0.0740740740740741,"0",141,"fall","Fall Migration",0.297057168036784,0.57945006750345,"Unknown Crossing Event",49.5796680681659,"f"
2016,"bat139",2016-07-10 18:02:00,0.624305555555555,192,"-109.792771","65.282178","-110.012755","65.202098",3325.28530839219,19621.9474169532,13588.252863829,0.363773589487454,0.251914216978662,0.202380953563584,0.447089940309525,0.0105820105820106,"0",142,"fall","Fall Migration",0.178008041071091,0.522559880291335,"Unknown Crossing Event",440.760689882287,"f"
2016,"bat139",2016-07-10 00:01:00,0.750694444444444,192,"-110.274024","65.511432","-109.792771","65.282178",3698.55927947844,39251.2473285632,33893.233835696,0.605168783974147,0.522559880291335,0.135508525392248,0.193121686577797,0.0105820105820106,"0",143,"fall","Fall Migration",0.169108751877971,0.387942823525469,"Unknown Crossing Event",468.774278546073,"f"
2016,"bat139",2016-07-09 12:02:00,0.125,191,"-110.453668","65.609622","-110.361571","65.541987",638.425973628912,9197.54016442336,8640.47231699776,0.85162408929846,0.800043733055348,0.183201059699059,0.224867731332779,0.0529100529100529,"0",144,"fall","Fall Migration",0.175827476484021,0.522559880291335,"Unknown Crossing Event",74.183718842525,"f"
2016,"bat140",2016-07-13 00:01:00,1.5,195,"-110.386977","65.399852","-111.162114","65.582414",2240.49305979935,49481.8904236171,41161.532607776,0.381804710058774,0.317604418269876,0.193602696399797,0.22751322388649,0.0634920634920635,"0",145,"fall","Fall Migration",0.183885202461359,0.323669300881912,"Unknown Crossing Event",680.46331809656,"f"
2016,"bat140",2016-07-09 15:01:00,0.124305555555556,191,"-109.954906","65.335994","-109.929671","65.31445",591.114334220512,2866.82506193959,2669.63902967007,0.266929707815605,0.248569742054941,0.286596114436785,0.354497343301773,0.0529100529100529,"0",146,"fall","Fall Migration",0.494074844472628,0.859551434136676,"Unknown Crossing Event",256.017827965503,"f"
2016,"bat141",2016-07-13 09:01:00,0.125,195,"-110.519328","65.409293","-110.727983","65.421653",1457.52506910035,10602.118775394,9760.86081610407,0.981677664388334,0.903783408898525,0.169690098081316,0.16666667163372,0.0634920634920635,"0",147,"fall","Fall Migration",0.307918729319457,0.529865666460477,"Unknown Crossing Event",640.721261223233,"f"
2016,"bat143",2016-07-20 21:01:00,1.37430555555556,202,"-110.176435","65.207763","-110.906425","65.364575",2606.51329370553,45727.0923745472,38196.4462874202,0.38510268127461,0.321681373483411,0.184358467115089,0.0423280410468578,0.17989417989418,"0",148,"fall","Fall Migration",0.363939899167003,0.803970810844397,"Unknown Crossing Event",73.0219103325246,"f"
2016,"bat143",2016-07-19 18:00:00,0.125694444444444,201,"-109.756465","65.313249","-109.680676","65.254712",1580.70887541601,8448.36067915076,7409.87404730826,0.777933764194361,0.682308844135199,0.31632653091635,0.333333343267441,0.158730158730159,"0",149,"fall","Fall Migration",0.21608576989234,0.472560801680417,"Unknown Crossing Event",64.019055360749,"f"
2016,"bat143",2016-07-18 03:00:00,0.126388888888889,200,"-110.459075","65.579324","-110.325866","65.547824",2867.96923393047,10499.0599375516,7065.90021080243,0.961452375233665,0.647060458864691,0.251499116917451,0.439153432846069,0.121693121693122,"0",150,"fall","Fall Migration",0.412990014770924,0.628968821575642,"Unknown Crossing Event",82.190430945923,"f"
2016,"bat143",2016-07-16 18:00:00,0.126388888888889,198,"-110.83158","65.794673","-110.627561","65.82849",2280.27031155656,11826.621138254,10038.2875374131,1.08302391375952,0.919257100495706,0.274187459477357,0.460317462682724,0.0846560846560847,"0",151,"fall","Fall Migration",0.277672383518433,0.61225359313639,"Unknown Crossing Event",56.9125250472616,"f"
2016,"bat147",2016-07-09 00:02:00,0.331944444444444,191,"-109.913106","65.318999","-110.12691","65.285096",3035.23892293331,34513.6926680999,10636.7463987822,1.2034062994456,0.370876792147216,0.126322750933468,0.0740740746259689,0.0529100529100529,"0",153,"fall","Fall Migration",0.229915254681368,0.372107791331316,"Unknown Crossing Event",231.988745535594,"f"
2016,"bat151",2016-07-14 08:02:00,0.331944444444444,196,"-109.559312","65.260549","-110.280461","65.228362",3705.72228684564,36168.2462628341,33806.4202119216,1.26109645267901,1.17874547461372,0.236375664919615,0.248677253723145,0.0740740740740741,"0",154,"fall","Fall Migration",0.39808129597107,0.813299664777204,"Unknown Crossing Event",39.0026777735168,"f"
2016,"bat151",2016-07-07 08:00:00,0.334027777777778,189,"-110.444999","65.607047","-110.147166","65.601726",1723.7337800014,15188.2491046289,13706.7996428582,0.52627335774875,0.47494108256612,0.257201648420758,0.275132268667221,0.0582010582010582,"0",155,"fall","Fall Migration",0.143083226366992,0.270080025878861,"Unknown Crossing Event",87.3785831353228,"f"
2016,"bat153",2016-07-18 00:01:00,0.332638888888889,200,"-110.441136","65.626016","-110.226817","65.52628",1080.07499439883,17250.2481612612,14851.9850913901,0.600217402966637,0.516770532059501,0.183068779110909,0.0740740746259689,0.121693121693122,"0",156,"fall","Fall Migration",0.248207592665342,0.4435018920805,"Unknown Crossing Event",14.2507152386594,"f"
2016,"bat156",2016-07-22 00:01:00,0.333333333333333,204,"-110.007176","65.198836","-110.676484","65.332217",188.385375578959,41185.7888492794,34529.8401220704,1.4300621128222,1.19895278201633,0.201058194041252,0.201058194041252,0.116402116402116,"0",157,"fall","Fall Migration",0.28672997259489,0.739666559235328,"Unknown Crossing Event",73.3293469649193,"f"
2016,"bat156",2016-07-18 00:01:00,0.332638888888889,200,"-110.480447","65.593657","-110.22613","65.532117",1330.42639741557,16383.7893690474,13568.2769113048,0.570069219521483,0.472104276663354,0.216931220144033,0.148148149251938,0.121693121693122,"0",158,"fall","Fall Migration",0.240333708053247,0.443920785990271,"Unknown Crossing Event",1201.21164365259,"f"
2016,"bat160",2016-07-21,0.333333333333333,203,"-110.22613","65.210338","-110.510316","65.302949",1510.0505854345,20023.9397692029,16781.2755173217,0.695275686430656,0.58268317768478,0.254298947751522,0.208994716405869,0.142857142857143,"0",159,"fall","Fall Migration",0.280684337216011,0.558732427423885,"Unknown Crossing Event",57.9767332223188,"f"
2016,"bat160",2016-07-19 16:00:00,0.334027777777778,201,"-109.880919","65.347838","-109.676213","65.259347",1102.2435209191,16013.915411813,13699.8558421084,0.554882723902045,0.474700479629535,0.180335099498431,0.103174604475498,0.158730158730159,"0",160,"fall","Fall Migration",0.323629248167349,0.58268317768478,"Unknown Crossing Event",146.881452291532,"f"
2016,"bat160",2016-07-18 00:01:00,0.332638888888889,200,"-110.453925","65.653825","-110.22553","65.526023",1152.2854870018,19685.858258567,17686.2450495755,0.68496375290769,0.615387788781331,0.385802480081717,0.507936537265778,0.121693121693122,"0",161,"fall","Fall Migration",0.275518755255213,0.474700479629535,"Unknown Crossing Event",78.6104855461064,"f"
2016,"bat161",2016-07-13 08:00:00,0.334027777777778,195,"-110.512633","65.397706","-110.832353","65.440536",1726.09902150336,17792.6070598277,15553.8335949737,0.616514451137482,0.538940873006713,0.147883596271276,0.1216931194067,0.0634920634920635,"0",162,"fall","Fall Migration",0.249088622457119,0.458565873361986,"Unknown Crossing Event",90.9314901867491,"m"
2016,"bat173",2016-07-15 00:01:00,0.333333333333333,197,"-110.376248","65.2984","-110.468345","65.292907",1301.95292364004,5204.50302035532,4328.17136487019,0.180711910429004,0.150283727946881,0.154950866741793,0.0899470895528793,0.0793650793650794,"0",163,"fall","Fall Migration",0.498787639979766,0.962084058499633,"Unknown Crossing Event",73.4374800422985,"m"
2016,"bat178",2016-07-14,0.334027777777778,196,"-110.420966","65.349813","-111.026673","65.510058",7283.72801506515,40072.9317604008,33230.1246928485,1.38852847402636,1.15142497203217,0.217724870610982,0.283068776130676,0.0740740740740741,"0",164,"fall","Fall Migration",0.166838855551229,0.309905325347118,"Unknown Crossing Event",115.552902657365,"m"
2016,"bat178",2016-07-09 08:01:00,2,191,"-110.493321","65.633054","-109.988379","65.202184",19838.9027033823,76823.4395129571,53360.1651016112,0.444580089774057,0.308797251745435,0.23673941930756,0.116402119398117,0.0529100529100529,"0",165,"fall","Fall Migration",0.266033771209576,0.497579944728582,"Unknown Crossing Event",616.905498958097,"m"
2016,"bat178",2016-07-08 16:01:00,0.332638888888889,190,"-110.34595","65.615458","-110.421653","65.596061",422.535345019388,4699.50722851239,4095.9306750459,0.163517996816715,0.142516724949405,0.229497358202934,0.208994716405869,0.0476190476190476,"0",166,"fall","Fall Migration",0.200635199737917,0.366711713382032,"Unknown Crossing Event",751.496971415585,"m"
2017,"bat138",2017-07-20 03:00:00,0.876388888888889,201,"-110.446973","65.374875","-111.27378","65.529714",3181.99028315493,49956.7912081512,41942.9195483799,0.659756883361743,0.55392128299498,0.264109344946014,0.492063492536545,0.216931216931217,"0",167,"fall","Fall Migration",0.126656138058343,0.17936703135468,"Unknown Crossing Event",185.943209377549,"f"
2017,"bat138",2017-07-17 09:00:00,1.37569444444444,198,"-110.034299","65.388436","-110.246043","65.261321",2370.34051903216,49182.9770029029,17235.5687905201,0.413789138506671,0.14500730935992,0.0436507929116488,0.0529100522398949,0.195767195767196,"0",168,"fall","Fall Migration",0.264843552687876,0.609644502341048,"Unknown Crossing Event",116.607881428388,"f"
2017,"bat138",2017-07-16 15:01:00,0.124305555555556,197,"-110.39187","65.60679","-110.337195","65.554175",1008.65479189811,7571.15422925322,6374.68451284746,0.70494918335691,0.593546044026766,0.239417988806963,0.193121686577797,0.19047619047619,"0",169,"fall","Fall Migration",0.537381734972461,0.797662687681809,"Unknown Crossing Event",76.0395851446485,"f"
2017,"bat138",2017-07-16 00:01:00,0.125,197,"-110.761628","65.812182","-110.63374","65.754161",1663.16866529972,13336.3676570034,8707.38009708057,1.23484885712995,0.806238897877831,0.201388891786337,0.171957671642303,0.19047619047619,"0",170,"fall","Fall Migration",0.414367058602973,0.797662687681809,"Unknown Crossing Event",149.774261801178,"f"
2017,"bat138",2017-07-15 21:01:00,0.125,196,"-110.828319","65.771241","-110.761628","65.812182",2225.69619669204,6160.04274000588,5480.74369140224,0.570374327778322,0.50747626772243,0.280904279513793,0.375661373138428,0.0952380952380952,"0",171,"fall","Fall Migration",0.331253911604482,0.797662687681809,"Unknown Crossing Event",137.600123441851,"f"
2017,"bat139",2017-07-18 12:00:00,0.125,199,"-109.714322","65.30724","-109.67793","65.259519",486.308881042558,5461.75494831953,5575.80518008284,0.505718050770327,0.516278257415077,0.391534388065338,0.391534388065338,0.201058201058201,"0",172,"fall","Fall Migration",0.41458946038245,0.960432134449764,"Unknown Crossing Event",270.36011563176,"f"
2017,"bat140",2017-07-20 12:02:00,0.124305555555556,201,"-110.19978","65.228448","-110.540528","65.300546",1519.38895586605,21507.8865987712,17785.6535404783,2.00259651757646,1.6560198827261,0.221230160444975,0.275132268667221,0.216931216931217,"0",173,"fall","Fall Migration",0.672028230384579,1.90470869005958,"Unknown Crossing Event",10.2234072571676,"f"
2017,"bat140",2017-07-18 21:01:00,1.5,199,"-109.663339","65.329728","-110.156178","65.231624",2253.81923584272,30710.1359499474,25408.6615142647,0.236960925539718,0.196054486992783,0.216320722148969,0.171957671642303,0.201058201058201,"0",174,"fall","Fall Migration",0.996968061536434,1.90470869005958,"Unknown Crossing Event",13.6037555922774,"f"
2017,"bat141",2017-07-12 06:01:00,0.124305555555556,193,"-109.953189","65.336938","-109.802814","65.344405",389.418571497025,7604.22613903233,7033.44749591672,0.708028504565394,0.654883379508075,0.291005283594131,0.291005283594131,0.0529100529100529,"0",175,"fall","Fall Migration",0.325086458718304,0.891234332603346,"Unknown Crossing Event",272.676383459077,"f"
2017,"bat141",2017-07-12 00:01:00,0.25,193,"-110.064254","65.354104","-109.953189","65.336938",1442.09328540973,10887.7181349865,5500.08471100494,0.504061024767894,0.254633551435414,0.272817460820079,0.291005283594131,0.0529100529100529,"0",176,"fall","Fall Migration",0.245750900388658,0.433026073662999,"Unknown Crossing Event",1684.76964140203,"f"
2017,"bat146",2017-07-23 16:00:00,0.333333333333333,204,"-110.280204","65.309558","-110.958266","65.4777",8969.32428178912,43701.8860042541,36580.2457625175,1.51742659736993,1.27014742230963,0.409782962873578,0.486772477626801,0.264550264550265,"0",177,"fall","Fall Migration",0.217968491096652,0.49090299094433,"Unknown Crossing Event",44.6342774791633,"f"
2017,"bat147",2017-07-18 16:00:00,1,199,"-110.178666","65.211968","-110.580611","65.309644",1344.12432470401,26277.7960475575,21652.9384656074,0.304141157957841,0.250612713722308,0.271352985075542,0.240740746259689,0.201058201058201,"0",178,"fall","Fall Migration",0.331367591757438,0.69553058413179,"Unknown Crossing Event",123.907255411122,"f"
